name,type,square,direction,furnish,totalprice,unitprice,floortype,floors,year,structure,dealdate,other
光熙门北里,2室1厅,50平米,南 , 简装,260,51608,高楼层,共6层,1985年,板楼,2016.08.09,/房本满两年/距13号线光熙门555米
世纪东方城,1室1厅,60平米,南 , 精装,328,54667,中楼层,共18层,2004年,板楼,2016.08.09,/满五年唯一/距7号线南楼梓庄449米
望京新城,2室2厅,89平米,东南 , 精装,507,56966,未知楼层,共26层,1997年,塔楼,2016.08.09,/满五年唯一/白家庄小学望京校区/距14号线 东段阜通377米
北京像素北区,2室1厅,57平米,东北 , 精装,220,38596,中楼层,共14层,2011年,板塔结合,2016.08.09,/满五年唯一/距6号线草房302米
安贞里,2室1厅,63平米,南 北 , 精装,429,68345,低楼层,共6层,1985年,板楼,2016.08.09,/满五年唯一/距8号线安华桥665米
北京像素北区,2室1厅,46平米,东 , 精装,175,37821,高楼层,共17层,2010年,板塔结合,2016.08.09,/距6号线草房423米
国美第一城3号院,1室1厅,58平米,东 西 北 , 精装,329,56724,高楼层,共27层,2007年,板塔结合,2016.08.09,/满五年唯一/距6号线青年路1080米
万象新天天际高尔夫,3室2厅,200平米,南 北 , 毛坯,850,42500,中楼层,共6层,2009年,板楼,2016.08.09,/满五年唯一/距6号线常营600米
博雅国际,2室1厅,131平米,西 北 , 简装,415,31679,未知楼层,共24层,2005年,塔楼,2016.08.09,/房本满两年/距14号线 东段东湖渠306米
团结湖北头条,2室1厅,58平米,西南 , 精装,340,59120,中楼层,共12层,1982年,塔楼,2016.08.09,/房本满两年/距10号线团结湖117米
芳园里,1室1厅,45平米,南 北 , 简装,195,43801,高楼层,共6层,1987年,板楼,2016.08.09,/距14号线 东段将台554米
劲松三区,2室1厅,59平米,南 , 精装,272,46063,中楼层,共12层,1979年,板塔结合,2016.08.09,/房本满两年/距10号线劲松346米
静安里,2室1厅,58平米,南 北 , 简装,310.8,53632,高楼层,共6层,1986年,板楼,2016.08.09,
北纬40度一期,2室1厅,85平米,南 , 精装,539,63659,中楼层,共12层,2008年,板塔结合,2016.08.09,/距14号线 东段来广营215米
山水欧雷山二期,2室2厅,123平米,南 北 , 精装,720,58475,中楼层,共12层,板塔结合,,2016.08.09,/距13号线北苑900米
丽都壹号,3室2厅,118平米,南 北 , 精装,800,67797,低楼层,共21层,2013年,板楼,2016.08.09,
亮马水晶,1室1厅,82平米,西南 , 简装,395,48354,中楼层,共10层,2003年,板楼,2016.08.09,/满五年唯一/距14号线 东段东风北桥284米
松榆西里,1室1厅,46平米,东 西 , 简装,206,44320,高楼层,共6层,1995年,板楼,2016.08.09,/房本满两年/垂杨柳中心小学/距10号线潘家园612米
北纬40度二期,2室2厅,85平米,东南 , 精装,570,67257,中楼层,共25层,2009年,板塔结合,2016.08.09,/满五年唯一/距14号线 东段来广营418米
惠新南里5号院,1室1厅,45平米,南 , 精装,270,60457,低楼层,共16层,1989年,塔楼,2016.08.09,/满五年唯一/距5号线惠新西街南口185米
周庄嘉园东里,1室1厅,51平米,南 , 精装,256,50623,高楼层,共6层,2005年,板楼,2016.08.09,/房本满两年
曙光里,1室2厅,57平米,南 , 其他,347,60803,中楼层,共6层,1999年,板楼,2016.08.09,/满五年唯一/朝师附小西坝河校区/距机场线三元桥664米
翠成馨园,1室0厅,51平米,西 , 精装,185,36410,未知楼层,共16层,2007年,板塔结合,2016.08.09,/房本满两年/距7号线欢乐谷景区1155米
望京新城,3室2厅,110平米,东 南 , 精装,600,54545,高楼层,共26层,1997年,塔楼,2016.08.09,/满五年唯一/白家庄小学望京校区/距15号线望京186米
望京西园一区,2室1厅,57平米,南 北 , 精装,419,73729,未知楼层,共6层,1997年,板楼,2016.08.09,/房本满两年/白家庄小学望京科技园分校/距15号线望京737米
顺源里,2室1厅,54平米,东 西 , 简装,305,56429,高楼层,共6层,1984年,板楼,2016.08.09,/房本满两年/距10号线亮马桥248米
慧忠里,1室1厅,49平米,东南 , 精装,346.2,70943,高楼层,共6层,1992年,板楼,2016.08.09,/满五年唯一/朝外小学部/距15号线安立路545米
武圣东里,2室1厅,57平米,南 北 , 精装,245,43028,高楼层,共6层,1985年,板楼,2016.08.09,/房本满两年/垂杨柳中心小学/距14号线 东段北工大西门594米
美利山,3室2厅,141平米,南 北 , 简装,660,46809,低楼层,共9层,2009年,板楼,2016.08.09,/满五年唯一/距7号线百子湾744米
方舟苑一期,3室2厅,119平米,东北 , 精装,548,45923,高楼层,共22层,1998年,塔楼,2016.08.09,/满五年唯一/花家地实验小学
翠成馨园,3室2厅,130平米,南 北 , 简装,451,34756,中楼层,共18层,2006年,板塔结合,2016.08.09,/满五年唯一
胜古北里,1室1厅,42平米,南 , 简装,245,58112,高楼层,共6层,1981年,板楼,2016.08.09,/樱花实验学校/距5号线惠新西街南口179米
慧忠里,1室1厅,49平米,东 南 , 精装,298,61066,中楼层,共6层,1992年,板楼,2016.08.09,/房本满两年/朝外小学部/距15号线安立路545米
慧忠里,3室2厅,122平米,南 北 , 精装,790,64754,高楼层,共22层,1997年,塔楼,2016.08.09,/满五年唯一/朝外小学部/距15号线安立路177米
柳芳南里,2室1厅,57平米,东南 , 精装,335,59010,中楼层,共18层,1990年,塔楼,2016.08.09,
团结湖路,2室1厅,62平米,东 南 西 , 简装,288,46602,高楼层,共6层,1981年,板楼,2016.08.09,/满五年唯一/距10号线团结湖332米
北京新天地,1室1厅,62平米,北 , 简装,255,41202,低楼层,共28层,2009年,板塔结合,2016.08.09,/房本满两年/二外附小/距八通线管庄743米
华严北里小区,2室1厅,63平米,东南 , 简装,358,56825,中楼层,共6层,1989年,板楼,2016.08.09,/满五年唯一/距8号线奥体中心743米
世纪东方城,2室1厅,86平米,南 北 , 精装,400,46361,低楼层,共12层,2004年,板楼,2016.08.09,/房本满两年/距7号线南楼梓庄607米
西坝河北里,2室1厅,78平米,南 北 , 精装,490,62516,高楼层,共8层,2000年,板塔结合,2016.08.09,/朝师附小太阳宫校区/距13号线光熙门537米
万科青青家园,2室2厅,96平米,南 北 , 精装,395,41073,高楼层,共9层,2002年,板楼,2016.08.09,/满五年唯一
曙光里,2室1厅,57平米,南 北 , 精装,298.5,52396,中楼层,共6层,1986年,板楼,2016.08.09,/房本满两年/朝师附小西坝河校区/距10号线太阳宫608米
甘露园南里,1室1厅,48平米,南 , 精装,217,44900,高楼层,共6层,1994年,板楼,2016.08.09,/房本满两年/距1号线四惠东608米
九龙花园,1室1厅,62平米,南 , 精装,365,58748,高楼层,共22层,2000年,板塔结合,2016.08.08,/满五年唯一/距10号线双井435米
华腾园,3室2厅,128平米,东南 , 简装,640,50000,中楼层,共28层,2003年,塔楼,2016.08.08,/距10号线劲松352米
棕榈泉国际公寓,2室2厅,174平米,东南 , 精装,1186,68161,中楼层,共27层,2004年,板塔结合,2016.08.08,/距6号线金台路803米
星源国际,3室2厅,155平米,东 西 , 简装,528,34065,低楼层,共30层,2004年,板塔结合,2016.08.08,/房本满两年/白家庄小学望京科技园分校/距15号线望京422米
苹果社区北区,1室0厅,59平米,北 , 精装,268,45301,高楼层,共21层,2008年,板塔结合,2016.08.08,/房本满两年/距10号线双井926米
百环家园,2室1厅,100平米,东南 , 简装,455,45418,高楼层,共28层,2005年,塔楼,2016.08.08,/满五年唯一/距10号线双井307米
兴隆家园,1室1厅,64平米,西北 , 简装,282,44347,高楼层,共22层,2005年,板塔结合,2016.08.08,/满五年唯一/距八通线高碑店885米
望京西园一区,2室1厅,83平米,南 北 , 精装,399.5,48407,中楼层,共28层,2008年,塔楼,2016.08.08,/房本满两年/白家庄小学望京科技园分校/距15号线望京762米
沿海赛洛城,1室0厅,57平米,东 南 , 简装,291,51332,中楼层,共11层,2008年,板塔结合,2016.08.08,/满五年唯一/距7号线化工829米
弘善家园,2室1厅,83平米,南 , 简装,350,42169,中楼层,共28层,2009年,塔楼,2016.08.08,/距10号线十里河634米
百环家园,2室1厅,112平米,东北 , 精装,493,44132,中楼层,共26层,2005年,塔楼,2016.08.08,/满五年唯一/距10号线双井233米
富力城A区,1室0厅,60平米,北 , 精装,455,76214,低楼层,共28层,2004年,板塔结合,2016.08.08,/满五年唯一/芳草地国际学校双花园校区/距10号线双井153米
珠江帝景,4室2厅,249平米,南 , 精装,1620,65128,中楼层,共17层,2005年,板楼,2016.08.08,/陈经纶帝景分校/距7号线九龙山369米
上元君庭,3室2厅,138平米,东 西 , 精装,835,60302,中楼层,共31层,2007年,板楼,2016.08.08,/满五年唯一/距5号线北苑路北807米
柏林爱乐二期,2室1厅,98平米,东 西 , 精装,446,45571,中楼层,共11层,2004年,板楼,2016.08.08,/满五年唯一/距6号线黄渠742米
北京像素北区,1室1厅,46平米,东 , 其他,180,39130,低楼层,共17层,2011年,板塔结合,2016.08.08,/距6号线草房267米
京贸国际公寓,3室2厅,143平米,东 南 , 精装,460,32251,中楼层,共28层,2003年,塔楼,2016.08.08,/满五年唯一/距八通线八里桥353米
吕营嘉园,2室1厅,90平米,南 北 , 简装,330,36695,中楼层,共6层,2005年,板楼,2016.08.08,/满五年唯一
建外SOHO,1室1厅,92平米,东 , 精装,430,46739,低楼层,共29层,2004年,塔楼,2016.08.08,/满五年唯一/距1号线永安里394米
后现代城,1室0厅,48平米,北 , 精装,255,53437,低楼层,共20层,2004年,板塔结合,2016.08.08,/房本满两年/距7号线大郊亭764米
芍药居北里,2室1厅,60平米,南 北 , 精装,458,75828,高楼层,共6层,1995年,板楼,2016.08.08,/满五年唯一/人大附中朝阳学校/距13号线芍药居726米
望京花园东区,3室2厅,129平米,西南 , 精装,730,56475,中楼层,共26层,2002年,塔楼,2016.08.08,/满五年唯一/首师大附属实验小学/距14号线 东段东湖渠783米
保利嘉园三号院,2室2厅,88平米,东南 , 精装,297.5,33807,中楼层,共29层,2010年,塔楼,2016.08.08,/满五年唯一/距6号线常营809米
百环家园,2室1厅,110平米,东 , 简装,470,42918,高楼层,共28层,2005年,塔楼,2016.08.08,/满五年唯一/距10号线双井448米
富力城D区,1室1厅,70平米,西北 , 精装,611,87712,低楼层,共22层,2006年,板塔结合,2016.08.08,/满五年唯一/芳草地国际学校双花园校区/距7号线广渠门外372米
南新园,3室1厅,92平米,东南 北 , 其他,335,36433,低楼层,共24层,1996年,塔楼,2016.08.08,/距14号线 东段北工大西门607米
万象新天一区,3室2厅,132平米,南 北 , 精装,630,47800,中楼层,共6层,2004年,板楼,2016.08.08,/满五年唯一/距6号线常营632米
电建北院,2室1厅,71平米,东 西 , 简装,255,35936,中楼层,共7层,2001年,板楼,2016.08.08,/传媒附小/距八通线传媒大学971米
北京像素南区,2室1厅,56平米,南 , 精装,230,41412,中楼层,共17层,2012年,板塔结合,2016.08.08,/满五年唯一/距6号线草房205米
紫南家园,1室1厅,71平米,南 , 精装,310,43754,中楼层,共7层,2002年,板楼,2016.08.08,/满五年唯一/距7号线南楼梓庄186米
中天国际,1室0厅,47平米,南 , 精装,220,47049,低楼层,共16层,2007年,板塔结合,2016.08.08,/房本满两年/距15号线北沙滩581米
北京像素南区,1室0厅,51平米,西南 , 简装,133,26078,中楼层,共23层,2012年,板塔结合,2016.08.08,/距6号线草房130米
西八间北里,2室0厅,56平米,东南 西北 , 精装,268.5,47598,中楼层,共6层,1988年,板楼,2016.08.08,/满五年唯一/南湖中园小学/距14号线 东段阜通465米
育慧里二区,2室1厅,62平米,南 北 , 精装,389,62250,中楼层,共6层,1991年,板楼,2016.08.08,/满五年唯一/芳草地国际学校世纪小学/距15号线关庄872米
苹果社区北区,2室1厅,120平米,南 , 精装,547,45470,中楼层,共21层,2008年,板塔结合,2016.08.08,/房本满两年/距10号线双井926米
UHN国际村,3室1厅,139平米,南 北 , 精装,1050,75469,高楼层,共28层,2005年,板塔结合,2016.08.08,/房本满两年/朝师附小西坝河校区/距10号线太阳宫545米
向军北里,2室1厅,57平米,南 北 , 其他,373,65901,高楼层,共6层,1993年,板楼,2016.08.08,/满五年唯一/呼家楼中心小学/距6号线呼家楼207米
吕营嘉园,2室1厅,89平米,南 北 , 简装,336,37787,中楼层,共6层,2003年,板楼,2016.08.08,/满五年唯一
首城国际,2室1厅,88平米,南 , 精装,684,77490,低楼层,共28层,2013年,板塔结合,2016.08.08,/满五年唯一/距10号线劲松716米
华发颐园,1室0厅,62平米,西 , 精装,278,45101,高楼层,共19层,2007年,板塔结合,2016.08.08,/满五年唯一/距5号线立水桥南171米
亚运花园,2室2厅,108平米,西南 , 其他,533,49288,中楼层,共18层,1996年,塔楼,2016.08.08,/芳草地国际学校世纪小学/距15号线关庄892米
梵谷水郡,1室0厅,45平米,西南 , 精装,244,53804,中楼层,共24层,2008年,塔楼,2016.08.08,/满五年唯一
十里堡东里,3室1厅,64平米,东 南 北 , 简装,260,40784,低楼层,共12层,1987年,板楼,2016.08.08,/房本满两年/距6号线十里堡554米
欧陆经典,2室2厅,119平米,东南 , 精装,762,63926,高楼层,共20层,2000年,塔楼,2016.08.08,/满五年唯一/距5号线惠新西街北口788米
澳洲康都,3室2厅,155平米,南 , 精装,965,62391,高楼层,共24层,2006年,板塔结合,2016.08.08,/房本满两年/朝师附小望京校区/距14号线 东段东湖渠532米
万象新天一区,3室2厅,122平米,南 北 , 精装,598,48976,低楼层,共6层,2004年,板楼,2016.08.08,/满五年唯一/距6号线常营838米
利泽西园,3室1厅,107平米,南 北 , 精装,530,49542,高楼层,共24层,1999年,塔楼,2016.08.08,/满五年唯一/朝师附小望京校区/距14号线 东段东湖渠312米
艺水芳园,2室2厅,78平米,西南 , 精装,308,39680,低楼层,共15层,2005年,板塔结合,2016.08.08,/满五年唯一/距八通线传媒大学838米
富力城A区,2室2厅,102平米,南 北 , 精装,770,75505,高楼层,共18层,2004年,板塔结合,2016.08.08,/房本满两年/芳草地国际学校双花园校区/距10号线双井366米
保利嘉园一号院,2室1厅,88平米,西南 , 简装,265,29974,低楼层,共29层,2010年,塔楼,2016.08.08,/满五年唯一/距6号线草房885米
石佛营西里小区,2室1厅,70平米,南 北 , 简装,284.6,40803,高楼层,共15层,1999年,板塔结合,2016.08.08,/房本满两年
北苑家园清友园,3室2厅,155平米,南 北 , 精装,655,42198,低楼层,共13层,2002年,板楼,2016.08.08,/满五年唯一/和平街一中/距13号线北苑649米
n次方,1室1厅,65平米,东 , 简装,202,31077,高楼层,共18层,2014年,塔楼,2016.08.08,
保利嘉园三号院,2室2厅,89平米,东南 北 , 精装,348,39101,中楼层,共29层,2010年,塔楼,2016.08.08,/满五年唯一/距6号线常营809米
大黄庄东路,2室1厅,101平米,西 北 , 简装,310,30837,低楼层,共21层,2005年,塔楼,2016.08.08,/满五年唯一/距八通线传媒大学1155米
翠成馨园,2室2厅,83平米,西 , 精装,295,35495,高楼层,共16层,2007年,板塔结合,2016.08.08,/满五年唯一/距7号线双合1001米
九台2000家园,2室2厅,116平米,南 , 简装,616,53103,中楼层,共26层,2001年,塔楼,2016.08.08,/满五年唯一/距15号线安立路541米
第三置业,1室1厅,266平米,东 南 , 简装,850,31962,低楼层,共28层,2004年,板塔结合,2016.08.08,/房本满两年/距机场线三元桥428米
天鹅湾北区,2室2厅,124平米,南 , 精装,757,61281,中楼层,共18层,2007年,板塔结合,2016.08.08,/满五年唯一/星河小学/距6号线青年路377米
万科星园,1室1厅,65平米,西南 , 精装,429,65556,低楼层,共28层,2004年,塔楼,2016.08.08,/房本满两年/距5号线北苑路北427米
10AM新坐标,1室1厅,44平米,北 , 精装,222,50317,低楼层,共30层,2006年,塔楼,2016.08.08,/房本满两年/距14号线 东段方庄476米
华纺易城,2室1厅,87平米,西南 , 精装,527,60270,低楼层,共18层,2005年,板塔结合,2016.08.08,/距6号线青年路868米
炫特嘉园三期,1室0厅,41平米,北 , 简装,184,45209,中楼层,共25层,2006年,板塔结合,2016.08.08,/房本满两年/距6号线十里堡968米
优点社区,2室1厅,80平米,东 西 , 精装,332,41433,中楼层,共6层,2006年,板楼,2016.08.08,/满五年唯一/距6号线黄渠1004米
北苑家园绣菊园南区,2室2厅,104平米,南 东北 , 简装,432,41683,低楼层,共25层,2005年,塔楼,2016.08.08,/满五年唯一/和平街一中/距5号线立水桥南733米
